url,name,weight,price,price_per_unit,nutritional_values
https://www.migros.ch/en/product/271400501000,Tomato,,1.65,1.65/100g,"{'Energy': '89 kJ (21 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '3.2 g', 'of which sugars': '3.2 g', 'Fibre': '1.2 g', 'Protein': '0.8 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/271413102100,Tomato trusses,,5.60,0.56/100g,{}
https://www.migros.ch/en/product/271403002300,Fresca · tomatoes · cherry snack,400g,4.90,1.23/100g,{}
https://www.migros.ch/en/product/271402502800,Cherrytomaten gemischt,,3.50,1.40/100g,{}
https://www.migros.ch/en/product/271414402300,Sélection Cherrytomate Zweig,,4.50,1.50/100g,"{'Energy': '89 kJ (21 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '3.2 g', 'of which sugars': '3.2 g', 'Fibre': '1.2 g', 'Protein': '0.8 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/271406101000,Tomaten Peretti,1 kg,4.20,0.42/100g,{}
https://www.migros.ch/en/product/271403801000,Tomaten coeur de boeuf gezahnt,1 kg,5.60,0.56/100g,"{'Energy': '89 kJ (21 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '3.2 g', 'of which sugars': '3.2 g', 'Fibre': '1.2 g', 'Protein': '0.8 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/271408301000,Sélection Tomaten Merinda,100 g,1.10,1.10/100g,{}
https://www.migros.ch/en/product/271413101000,Tomatoes on the vine,500g,4.90,0.98/100g,"{'Energy': '89 kJ (21 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '3.2 g', 'of which sugars': '3.2 g', 'Fibre': '1.2 g', 'Protein': '0.8 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/271442802400,Tomatoes · Honeymoon,330g,5.20,1.58/100g,{}
https://www.migros.ch/en/product/271404802100,Tomaten Berner Rosen,,5.60,0.56/100g,{}
https://www.migros.ch/en/product/271403301000,Fleischtomaten,,7.50,0.75/100g,{}
https://www.migros.ch/en/product/271403802100,Tomaten Cuore-Bue,1 kg,5.60,0.56/100g,{}
https://www.migros.ch/en/product/271403401000,Fleischtomaten farbig,1 kg,7.50,0.75/100g,{}
https://www.migros.ch/en/product/271442702400,Datteltomaten gemischt,,3.50,1.17/100g,{}
https://www.migros.ch/en/product/271480401000,Migros Bio Fleischtomate,1 kg,8.90,0.89/100g,{}
https://www.migros.ch/en/product/271481302100,Migros Bio · Vine tomatoes,1 kg,8.50,0.85/100g,{}
https://www.migros.ch/en/product/271481301000,Migros Bio Rispentomaten,1 kg,8.50,0.85/100g,"{'Energy': '89 kJ (21 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '3.2 g', 'of which sugars': '3.2 g', 'Fibre': '1.2 g', 'Protein': '0.8 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/271480901000,Migros Bio Cherrytomaten gemischt,,8.50,0.85/100g,{}
https://www.migros.ch/en/product/271422202400,Extra · Tomatoes,500g,3.95,0.79/100g,{}
https://www.migros.ch/en/product/271414101000,Extra Tomaten Sweet Cherry,100 g,1.65,1.65/100g,{}
https://www.migros.ch/en/product/271404102300,Tomaten Séduction,1 kg,4.20,0.42/100g,{}
https://www.migros.ch/en/product/271419101000,Tomaten Adora,,9.90,0.33/100g,{}
https://www.migros.ch/en/product/271402502500,Cherrytomaten gemischt,,3.50,1.40/100g,{}
https://www.migros.ch/en/product/271413102400,Rispentomaten,,8.50,0.85/100g,{}
https://www.migros.ch/en/product/271422202100,Extra Rispentomaten,1 kg,7.90,0.79/100g,{}
https://www.migros.ch/en/product/271418101000,Tomaten Cubelli,100 g,1.–,1.–/100g,{}
https://www.migros.ch/en/product/271417101000,Tomaten Monterosa,1 kg,8.50,0.85/100g,{}
https://www.migros.ch/en/product/271402501000,Cherrytomaten gemischt,,3.50,1.40/100g,{}
https://www.migros.ch/en/product/271404502300,Tomaten Sweetie,200g,3.75,1.88/100g,{}
https://www.migros.ch/en/product/271403702300,Tomaten Kumato,,1.–,1.–/100g,{}
https://www.migros.ch/en/product/271402502700,Cherrytomaten gemischt,,3.50,1.40/100g,{}
https://www.migros.ch/en/product/271405001000,Tomaten Murice,1 kg,8.50,0.85/100g,{}
https://www.migros.ch/en/product/271403202400,Tomaten Cocktail gemischt,300g,3.50,1.17/100g,{}
https://www.migros.ch/en/product/271401902500,Cherrytomaten,,4.50,1.50/100g,{}
https://www.migros.ch/en/product/271486002300,Migros Bio Tomaten Goldtropfen,,3.50,1.17/100g,{}
https://www.migros.ch/en/product/271400503300,Tomaten,3kg,9.90,0.33/100g,{}
https://www.migros.ch/en/product/271416502100,Tomaten Mix alte Sorten,,1.65,1.65/100g,{}
https://www.migros.ch/en/product/271414513200,Tomaten Papeletto,500g,4.90,0.98/100g,{}
https://www.migros.ch/en/product/271402502300,Tomaten Cherry gemischt,250g,3.50,1.40/100g,{}
https://www.migros.ch/en/product/271401302100,Datteltomaten am Zweig,100 g,1.50,1.50/100g,{}
https://www.migros.ch/en/product/271442302300,Tomaten Tomberry,,5.60,0.56/100g,{}
https://www.migros.ch/en/product/271409202100,Tomaten gemischt aromatisch,1 kg,6.95,0.70/100g,{}
https://www.migros.ch/en/product/271400902300,Cherrytomaten Marsanino,,3.75,1.88/100g,{}
https://www.migros.ch/en/product/271414002400,Tomaten Intense,,7.90,0.79/100g,"{'Energy': '89 kJ (21 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '3.2 g', 'of which sugars': '3.2 g', 'Fibre': '1.2 g', 'Protein': '0.8 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/271419102300,Tomaten Adora gemischt,,3.50,1.17/100g,{}
https://www.migros.ch/en/product/271413102500,Rispentomaten,,8.50,0.85/100g,{}
https://www.migros.ch/en/product/271414202300,Honigtomaten,,8.50,0.85/100g,{}
https://www.migros.ch/en/product/271403501000,Tomaten Costoluto,,3.75,1.88/100g,{}
https://www.migros.ch/en/product/271481201000,Migros Bio Tomaten Monterosa,1 kg,8.50,0.85/100g,{}
https://www.migros.ch/en/product/271400506300,Tomaten,3kg,9.90,0.33/100g,{}
https://www.migros.ch/en/product/271483301000,Migros Bio Tomaten Sabor,,8.50,0.85/100g,{}
https://www.migros.ch/en/product/271404601000,Extra Fleischtomaten farbig,1 kg,7.90,0.79/100g,{}
https://www.migros.ch/en/product/271484502600,Migros Bio Tomaten Marsanino,1 kg,8.50,0.85/100g,{}
https://www.migros.ch/en/product/271480802300,Bio Datteltomaten,,8.50,0.85/100g,{}
https://www.migros.ch/en/product/271481002300,Migros Bio Tomaten Peretti,,8.50,0.85/100g,{}
https://www.migros.ch/en/product/271403502500,Cherrytomaten am Zweig,300g,4.50,1.50/100g,{}
https://www.migros.ch/en/product/271404801000,Tomaten Berner Rosen,,5.60,0.56/100g,{}
https://www.migros.ch/en/product/271422101000,Tomaten Marmande,1 kg,5.60,0.56/100g,{}
https://www.migros.ch/en/product/271442902400,Tomaten Mini Berry gemischt,,3.50,1.40/100g,{}
https://www.migros.ch/en/product/273880102300,Migros Bio · Beans,,4.80,1.37/100g,"{'Energy': '129 kJ (31 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0.1 g', 'Carbohydrate': '3.6 g', 'of which sugars': '2.2 g', 'Fibre': '3.1 g', 'Protein': '2.1 g', 'Salt': '0.01 g'}"
https://www.migros.ch/en/product/271202902300,Fresca · Cima di Rapa,400g,3.80,0.95/100g,{}
https://www.migros.ch/en/product/131106000000,"Sweet corn · sweet, cooked",160g,2.70,1.69/100g,"{'Energy': '345 kJ (82 kcal)', 'Fatlow': '2.3 g', 'of which saturateslow': '0.4 g', 'Carbohydrate': '11 g', 'of which sugarsmedium': '6.1 g', 'Fibre': '2.9 g', 'Protein': '2.9 g', 'Saltlow': '< 0.01 g'}"
https://www.migros.ch/en/product/131102400000,Sweet corn · cooked,160g,2.70,1.69/100g,{}
https://www.migros.ch/en/product/131106800000,Zuckermaisrugeli pasteurisiert,1 kg,8.80,0.88/100g,"{'Energy': '445 kJ (106 kcal)', 'Fatlow': '1.5 g', 'of which saturateslow': '0.5 g', 'Carbohydrate': '18 g', 'of which sugarslow': '4 g', 'Fibre': '3 g', 'Protein': '3.5 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/131123200000,Anna's Best Zuckermais pasteurisiert,1 kg,7.80,0.78/100g,"{'Energy': '395 kJ (94 kcal)', 'Fatlow': '1.2 g', 'of which saturateslow': '0.2 g', 'Carbohydrate': '16 g', 'of which sugarslow': '4 g', 'Fibre': '2.8 g', 'Protein': '3.3 g', 'Saltlow': '0.01 g'}"
https://www.migros.ch/en/product/131124000000,Migros Bio Zuckermais past.,1 kg,9.40,0.94/100g,"{'Energy': '446 kJ (106 kcal)', 'Fatlow': '1.4 g', 'of which saturateslow': '0.2 g', 'Carbohydrate': '18 g', 'of which sugarslow': '3.7 g', 'Fibre': '3.2 g', 'Protein': '3.7 g', 'Saltlow': '< 0.01 g'}"
https://www.migros.ch/en/product/274303502100,Zuckermais,,2.60,0.52/100g,"{'Energy': '390 kJ (92 kcal)', 'Fat': '1.2 g', 'of which saturates': '0.2 g', 'Carbohydrate': '16 g', 'of which sugars': '3.4 g', 'Fibre': '2.8 g', 'Protein': '3.3 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/274380301000,Migros Bio Zuckermais,,9.40,0.94/100g,{}
https://www.migros.ch/en/product/273808109300,Dörrbohnen,100g,4.60,4.60/100g,"{'Energy': '1134 kJ (271 kcal)', 'Fatlow': '1.2 g', 'of which saturateslow': '0.5 g', 'Carbohydrate': '32 g', 'of which sugarsmedium': '22 g', 'Fibre': '30 g', 'Protein': '18 g', 'Saltmedium': '0.78 g'}"
https://www.migros.ch/en/product/274380302100,Migros Bio Zuckermais,,9.40,0.94/100g,"{'Energy': '390 kJ (92 kcal)', 'Fat': '1.2 g', 'of which saturates': '0.2 g', 'Carbohydrate': '16 g', 'of which sugars': '3.4 g', 'Fibre': '2.8 g', 'Protein': '3.3 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/131120400000,Bio Zuckermais past.,1 kg,9.90,0.99/100g,"{'Energy': '446 kJ (106 kcal)', 'Fatlow': '1.4 g', 'of which saturateslow': '0.2 g', 'Carbohydrate': '18 g', 'of which sugarslow': '3.7 g', 'Fibre': '3.2 g', 'Protein': '3.7 g', 'Saltlow': '< 0.01 g'}"
https://www.migros.ch/en/product/131124800000,Anna's Best Duo Zuckermais,1 kg,7.80,0.78/100g,"{'Energy': '446 kJ (106 kcal)', 'Fatlow': '1.4 g', 'of which saturateslow': '0.2 g', 'Carbohydrate': '18 g', 'of which sugarslow': '3.7 g', 'Fibre': '3.2 g', 'Protein': '3.7 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/274303504100,Zuckermais,,2.60,0.52/100g,"{'Energy': '390 kJ (92 kcal)', 'Fat': '1.2 g', 'of which saturates': '0.2 g', 'Carbohydrate': '16 g', 'of which sugars': '3.4 g', 'Fibre': '2.8 g', 'Protein': '3.3 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/273800609300,Bohnen,500g,2.60,0.52/100g,"{'Energy': '129 kJ (31 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0.1 g', 'Carbohydrate': '3.6 g', 'of which sugars': '2.2 g', 'Fibre': '3.1 g', 'Protein': '2.1 g', 'Salt': '0.01 g'}"
https://www.migros.ch/en/product/131115400000,Demeter Zuckermais pasteurisiert,1000g,1.10,1.10/100g,"{'Energy': '446 kJ (106 kcal)', 'Fatlow': '1.4 g', 'of which saturateslow': '0.2 g', 'Carbohydrate': '18 g', 'of which sugarslow': '3.7 g', 'Fibre': '3.2 g', 'Protein': '3.7 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/271416602500,Fresca · tomatoes · mixed coloured,750g,4.95,0.66/100g,{}
https://www.migros.ch/en/product/271482502400,Migros Bio · Tomatoes · Piccadilly,,4.95,1.65/100g,{}
https://www.migros.ch/en/product/131120700000,Migros Bio · Sweet corn · cooked,160g,2.90,1.81/100g,{}
https://www.migros.ch/en/product/271415602300,Fresca · Cherry tomatoes · Aromatico,300g,3.60,1.20/100g,{}
https://www.migros.ch/en/product/271480902300,Migros Bio · Cherry Tomatoes · Mix,300g,5.65,1.88/100g,"{'Energy': '89 kJ (21 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '3.2 g', 'of which sugars': '3.2 g', 'Fibre': '1.2 g', 'Protein': '0.8 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/271486502500,Migros Bio · Tomatoes · Gusto Mix,,4.95,1.65/100g,{}
https://www.migros.ch/en/product/131131600000,Anna's Best · Sauerkraut · raw,750g,2.95,0.39/100g,"{'Energy': '81 kJ (20 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '0.5 g', 'of which sugars': '0.5 g', 'Fibre': '3 g', 'Protein': '1.4 g', 'Salt': '1.5 g'}"
